Tutorial Group,Student ID,School,Name,Gender,CGPA
G-87,3088,MSE,Felicia Castro,Female,3.81
G-87,269,CCEB,David Mcneil,Male,3.87
G-87,1593,NIE,Steven Landry,Male,3.98
G-87,3366,CoE,Michelle Allen,Female,3.93
G-87,2145,ADM,Daniel Taylor,Male,4.09
G-87,1175,ASE,Catherine Phillips,Female,3.94
G-87,3155,SBS,Teresa Mejia,Female,4.12
G-87,3629,CoE,Amber Johnson,Female,3.95
G-88,1589,NIE,Dennis Kramer,Male,4.0
G-88,1909,SBS,Christine Foster,Female,4.12
G-88,3636,EEE,Corey Jordan,Male,4.17
G-88,490,WKW SCI,John Miller,Male,3.97
G-88,512,SoH,David Gibson,Male,4.21
G-88,725,CCEB,Elizabeth Forbes,Female,4.18
G-88,3695,SoH,Tommy Harper,Male,4.2
G-88,1735,MSE,Daniel Morgan,Male,4.09
G-88,293,WKW SCI,Michelle Gray,Female,4.06
G-88,2875,CCDS,Brian Garza,Male,4.06
G-88,1440,SBS,Teresa Navarro,Female,3.91
G-88,4737,NIE,Daniel Tanner,Male,4.03
G-88,923,NIE,Alexis Hernandez,Female,4.06
G-88,4377,SPMS,Gary Sanders,Male,3.87
G-88,1664,SSS,Timothy Cordova,Male,4.14
G-88,3735,EEE,Andrea Hardy,Female,4.0
G-88,4891,SSS,Joshua Robertson,Male,4.04
G-88,4638,SSS,Sabrina Moore MD,Female,3.99
G-88,4072,WKW SCI,Lisa Moore,Female,4.0
G-88,278,CCDS,Chelsea Reynolds,Female,3.99
G-88,5661,SPMS,Holly Hanson,Female,4.12
G-88,3240,CCEB,Taylor Brewer,Female,3.91
G-88,2580,MSE,Terry Dougherty,Male,3.9
G-88,2772,SBS,Melinda Benton,Female,4.01
G-88,1710,SSS,Michele Carr,Female,3.94
G-88,3069,SPMS,Teresa Schwartz,Female,3.91
G-88,462,ASE,Vanessa Benson,Female,3.96
G-88,3932,MSE,Albert Anderson,Male,3.96
G-88,3526,WKW SCI,Randy Mcdonald,Male,4.04
G-88,735,CCDS,Alexis Bonilla,Female,4.06
G-88,5945,CoE,Melissa Nelson,Female,4.02
G-88,2119,SoH,Eric Nelson,Male,4.13
G-88,2556,CCDS,Rachel Gill,Female,3.99
G-88,2540,NIE,Jennifer Smith,Female,4.08
G-88,964,SBS,Danielle Garcia,Female,4.0
G-88,5351,CCDS,James Andrews,Male,3.75
G-88,1948,SBS,Sonia Mitchell,Female,3.95
G-88,3393,ASE,Jerome Foley,Male,3.92
G-88,3,ADM,George Phillips,Male,4.14
G-88,3209,CoB (NBS),Noah King,Male,4.09
G-88,3964,SBS,Mary Pierce,Female,3.95
G-88,2978,CoE,Jeff Howell,Male,4.05
G-88,5508,MSE,Michael Ramirez,Male,3.97
G-88,3636,WKW SCI,Thomas Morgan,Male,3.96
G-88,152,SSS,Anna Holland,Female,4.21
G-88,5829,NIE,Thomas Marsh,Male,3.98
G-88,2917,CCDS,Eric Adams,Male,4.06
G-88,385,ASE,Rodney Pace,Male,4.0
G-88,4470,SBS,Thomas Davis,Male,3.79
G-88,5642,MSE,Samantha Wheeler,Female,3.96
G-89,2338,WKW SCI,Jeremy Becker,Male,4.05
G-89,1842,MSE,Jennifer Simon,Female,4.0
G-89,1241,CoE,William Williams,Male,4.06
G-89,3348,CoB (NBS),Sean Lee,Male,3.92
G-89,5048,EEE,Jonathan Wilson,Male,4.04
G-89,961,SSS,Kristina Davis,Female,3.88
G-89,5042,WKW SCI,Melinda Aguilar,Female,4.06
G-89,5853,NIE,Crystal Dorsey,Female,4.08
G-89,4538,CoB (NBS),Vincent Miller,Male,3.89
G-89,4004,WKW SCI,Jacqueline Russell,Female,3.87
G-89,5585,MSE,Michael Sullivan,Male,4.14
G-89,5791,SPMS,Christine Oliver,Female,3.73
G-89,3002,CCDS,Thomas Mathews,Male,4.14
G-89,1492,CoB (NBS),Sarah Shepard,Female,4.09
G-89,209,SSS,Christine Jones,Female,4.04
G-89,1989,WKW SCI,Franklin Compton,Male,4.09
G-89,1660,CoE,Elizabeth Price,Female,3.93
G-89,4147,ADM,Karen Jackson,Female,3.85
G-89,3694,NIE,Kevin Riggs,Male,3.92
G-89,1804,CoE,Bradley Downs,Male,3.88
G-89,4425,SBS,Matthew Chan,Male,4.0
G-89,473,ADM,Brent Daniel,Male,4.11
G-89,5245,NIE,David Porter,Male,4.04
G-89,4393,CCEB,Cameron Mcfarland,Male,4.07
G-89,5478,SoH,Elizabeth Ware,Female,4.08
G-89,4458,NIE,Jessica Carney,Female,4.2
G-89,2390,WKW SCI,David Savage,Male,3.96
G-89,1937,MSE,Nathan Spencer,Male,4.0
G-89,5107,SoH,Sara Russell,Female,4.07
G-89,448,SSS,Bryan Escobar,Male,4.04
G-89,5522,CoB (NBS),Jessica Jones,Female,4.04
G-89,3500,CoB (NBS),Michael Bennett,Male,4.13
G-89,754,MSE,John Cabrera,Male,4.04
G-89,1439,MAE,Stacy Rodriguez,Female,4.03
G-89,5491,EEE,Jennifer Sweeney,Female,3.93
G-89,5794,SoH,Cynthia Johnson,Female,3.99
G-89,491,SoH,Wendy Hicks,Female,3.97
G-89,5470,CoE,John Johnson,Male,4.04
G-89,4659,EEE,Kevin Jackson,Male,3.96
G-89,2361,CoE,Sean Johnson,Male,3.97
G-89,1687,MSE,Danielle Knight,Female,4.03
G-89,5045,SSS,Albert Reyes,Male,4.18
G-89,1067,MAE,Michaela Griffin,Female,4.08
G-89,312,ASE,Sabrina Wilson,Female,3.9
G-89,368,WKW SCI,Karen Travis,Female,4.03
G-89,5701,EEE,Jennifer Ball,Female,3.89
G-89,3628,WKW SCI,Raymond Green,Male,4.04
G-89,1037,SPMS,Lorraine Williams,Female,3.9
G-89,294,EEE,Amy Campbell,Female,4.09
G-89,1170,WKW SCI,Bobby Potts,Male,3.9
G-90,5137,CoE,Mark Thomas III,Male,4.06
G-90,2000,MAE,Mrs. Tamara Scott,Female,4.24
G-90,1314,CCDS,Michael Smith,Male,3.89
G-90,306,MSE,Tyler Peters,Male,4.0
G-90,239,SSS,Scott Wright,Male,4.12
G-90,2406,ADM,Steven Sandoval,Male,3.99
G-90,5139,SPMS,Samuel Black,Male,3.93
G-90,1012,CCEB,Jennifer Ritter,Female,4.1
G-90,4936,CCDS,Alexandra Henry MD,Female,4.0
G-90,5193,NIE,Jason Greene,Male,3.84
G-90,3295,SPMS,Mrs. Kelly Martin,Female,3.86
G-90,777,CoB (NBS),Rachel Prince,Female,3.92
G-90,3275,WKW SCI,Carlos Glenn,Male,3.9
G-90,4140,NIE,Anna Owen,Female,3.85
G-90,3268,MAE,Tammy White,Female,4.01
G-90,4260,CCEB,Joel Carter,Male,3.99
G-90,98,CCEB,Anita Long,Female,3.96
G-90,1680,EEE,Regina Jenkins,Female,3.94
G-90,1861,SPMS,Audrey Todd,Female,3.85
G-90,5178,CCEB,Lisa Young,Female,3.93
G-90,768,SPMS,Brenda Lane,Female,4.06
G-90,1375,ADM,Seth Perez,Male,3.88
G-90,5008,MAE,Ashley Knight,Female,3.98
G-90,1596,MAE,Timothy Jensen,Male,3.99
G-90,3739,SBS,Jamie Martinez,Female,3.8
G-90,3720,MSE,David Gates,Male,4.09
G-90,2840,MAE,Vanessa Shaw,Female,4.09
G-90,1319,SSS,Andrea Aguilar,Female,3.88
G-90,3726,CCEB,Donna Washington,Female,4.13
G-90,889,CCEB,Thomas Jones,Male,3.87
G-90,532,CCEB,Brandon Collins,Male,4.01
G-90,4806,CCEB,Carlos Pacheco,Male,3.97
G-90,1070,ASE,Donna Johnson,Female,3.97
G-90,3043,ADM,Mark Schneider,Male,4.16
G-90,138,SPMS,Mr. Bruce Santiago,Male,3.95
G-90,5877,ADM,Eric Hughes,Male,3.96
G-90,1707,SBS,Michelle Little,Female,3.95
G-90,5865,ASE,Ronald Smith,Male,4.19
G-90,961,CCDS,Mark Porter,Male,3.96
G-90,5535,CCDS,Russell Watson,Male,4.05
G-90,2922,SoH,Patrick King,Male,3.81
G-90,3153,CoE,Samantha Zuniga,Female,3.96
G-90,3986,MAE,Edward Willis,Male,3.95
G-90,5222,MAE,Doris Reyes,Female,4.06
G-90,4747,SoH,Angela Coleman,Female,3.91
G-90,1621,MSE,James Tanner,Male,4.04
G-90,5915,NIE,Rodney Evans,Male,4.08
G-90,486,EEE,Cheryl Smith,Female,3.84
G-90,2786,ADM,Justin Finley,Male,4.11
G-90,5164,SSS,James Howe,Male,4.22
G-91,4879,CoB (NBS),Karen Patel,Female,4.03
G-91,650,NIE,Mackenzie Lamb,Female,4.05
G-91,4680,CoE,Diana Salinas,Female,4.13
G-91,4756,SSS,Brittany Guzman,Female,3.7
G-91,5286,NIE,Samantha Rogers,Female,3.91
G-91,4632,ADM,Karen Jones,Female,4.03
G-91,2055,SoH,Travis Gibson,Male,3.89
G-91,4393,CoE,Robert Torres,Male,4.02
G-91,3074,SPMS,Kyle Lopez,Male,4.09
G-91,2818,MSE,Frances Gibson,Female,4.08
G-91,75,SBS,Victoria Romero,Female,3.98
G-91,1755,MAE,Gregory Ortiz,Male,4.09
G-91,5271,MSE,Leah Williams,Female,3.9
G-91,1018,MSE,Shawn Myers,Male,4.06
G-91,1716,SSS,Jaime Walls,Female,3.99
G-91,363,SoH,Kelly Miranda,Female,4.04
G-91,4619,ADM,Melissa Reeves,Female,3.88
G-91,1169,SBS,Mary Rodriguez,Female,3.97
G-91,1672,MSE,Kevin Mcdonald,Male,4.0
G-91,2352,SPMS,Linda Mitchell,Female,3.85
G-91,5498,NIE,Eric Walsh,Male,3.98
G-91,2169,SoH,Patrick Barnett,Male,4.0
G-91,2204,SSS,Robert King,Male,3.98
G-91,4278,MSE,Patrick Larson,Male,4.07
G-91,1769,CCEB,Daniel Mueller,Male,3.87
G-91,820,EEE,Lori Brown,Female,3.95
G-91,5308,SPMS,Toni Baker,Female,4.06
G-91,862,CoB (NBS),Tara Wolfe,Female,3.87
G-91,2656,MAE,Maria Alvarez,Female,4.02
G-91,783,MAE,Leslie Hall,Female,4.02
G-91,2493,SSS,Jose Maddox,Male,4.11
G-91,3076,ASE,Blake Jones,Male,3.98
G-91,4933,SoH,Allison Smith,Female,4.04
G-91,584,MAE,Joseph Reed,Male,3.79
G-91,694,EEE,Mark Hernandez,Male,3.98
G-91,606,SoH,Ronald Bryant,Male,3.98
G-91,4426,SBS,Diana Cline,Female,3.95
G-91,5499,NIE,John Johnson,Male,4.07
G-91,2523,SoH,Paul Baker,Male,3.94
G-91,5529,SPMS,Christina Gray,Female,4.03
G-91,4893,ASE,Kathleen Walls,Female,3.91
G-91,1888,CCDS,Christine Hernandez,Female,4.01
G-91,2578,SPMS,Matthew Palmer,Male,4.06
G-91,4636,ASE,Shawn Fitzgerald,Male,4.08
G-91,2352,NIE,Kimberly Caldwell,Female,4.06
G-91,3490,SoH,Jennifer Gutierrez,Female,3.98
G-91,5482,MAE,Maria Allen,Female,3.95
G-91,655,NIE,Veronica Anderson,Female,4.2
G-91,4776,SSS,Tyler Kennedy,Male,3.99
G-91,4142,SoH,Kelly Huerta,Female,4.0
G-92,4175,CoE,David Walters,Male,3.98
G-92,1412,MAE,Donna Pruitt,Female,4.03
G-92,814,SoH,Kurt Williams,Male,3.91
G-92,3323,CoB (NBS),Cassandra Burke,Female,3.89
G-92,1225,SPMS,Emily Harris,Female,3.87
G-92,801,MAE,Jennifer Crawford,Female,4.11
G-92,2535,SBS,Vicki Miller,Female,3.85
G-92,86,SoH,Carol Brown,Female,3.83
G-92,3015,CCEB,Lawrence Vance,Male,3.84
G-92,4447,SoH,Brian Hall,Male,3.89
G-92,5353,CoB (NBS),Christine Mcmillan,Female,4.18
G-92,3883,SBS,Robert Wolf,Male,3.97
G-92,496,EEE,Shannon Nolan,Female,3.85
G-92,3720,MSE,Kathleen Sweeney,Female,3.99
G-92,1326,SoH,Nicholas Neal,Male,3.94
G-92,3010,MSE,Jackson Jacobson MD,Male,4.07
G-92,2094,CCEB,William Nunez,Male,4.09
G-92,2903,CCDS,Bruce Chung,Male,4.09
G-92,3216,CCEB,Ryan Duke,Male,3.92
G-92,3386,SPMS,Michael Shelton,Male,3.93
G-92,5851,MSE,Anne Sanders,Female,4.05
G-92,4474,ADM,Daniel Murphy,Male,3.91
G-92,2345,SoH,Michelle Green,Female,3.82
G-92,228,NIE,Gregory Baker,Male,3.95
G-92,1205,SoH,Paul Williams,Male,4.07
G-92,1101,SBS,Walter Huynh,Male,4.02
G-92,996,SSS,Brenda Bautista,Female,4.06
G-92,5909,SBS,Patrick Johnson,Male,4.07
G-92,527,CCDS,Emily Clements,Female,3.76
G-92,3416,SBS,Jennifer Nichols,Female,3.7
G-92,3251,ASE,Karen Aguirre,Female,4.09
G-92,4104,CoE,Keith Barnes,Male,3.99
G-92,4812,SoH,Alexandra Walker,Female,4.0
G-92,1616,ASE,Robert Smith,Male,3.99
G-92,4683,CCDS,Dawn Hansen,Female,3.77
G-92,5796,ADM,David Young,Male,3.88
G-92,5380,EEE,Adam Smith,Male,3.86
G-92,27,CCDS,Michele Jenkins,Female,4.16
G-92,1595,WKW SCI,Steven Bradford,Male,4.19
G-92,4002,MAE,Victor Jackson,Male,4.03
G-92,2876,WKW SCI,Paul Fields,Male,3.94
G-92,3296,SPMS,Edward Stephenson,Male,3.94
G-92,1472,CCDS,Luis Smith,Male,4.13
G-92,259,SSS,Joshua Carter,Male,3.97
G-92,2738,MSE,Brian Nichols,Male,3.98
G-92,925,NIE,Joshua Wheeler,Male,4.03
G-92,612,SPMS,William Lindsey,Male,3.99
G-92,2505,SSS,Gloria Salinas,Female,3.83
G-92,68,SPMS,Miranda Flores,Female,3.97
G-92,5599,EEE,Kristen Vincent,Female,3.88
G-93,5707,SoH,Keith Galvan,Male,3.95
G-93,825,CCEB,Rachel Obrien,Female,3.95
G-93,5955,WKW SCI,Katrina Wood,Female,3.99
G-93,202,MSE,Nathaniel Padilla,Male,4.06
G-93,758,CCDS,Teresa Roman,Female,3.95
G-93,1244,MSE,James Sanchez,Male,3.92
G-93,4169,EEE,Juan White,Male,4.23
G-93,5687,SBS,Sarah Chambers,Female,3.94
G-93,1836,EEE,Jared Kemp,Male,3.94
G-93,1995,MSE,Jason Hunt,Male,3.93
G-93,2097,ADM,Chelsea Clark,Female,4.08
G-93,4035,NIE,Christian Burke,Male,3.85
G-93,1770,WKW SCI,Sara Cox,Female,4.0
G-93,70,CoB (NBS),Christopher Snow,Male,3.86
G-93,3879,SSS,Thomas Romero,Male,3.92
G-93,367,SPMS,Jeremy Rodriguez Jr.,Male,4.04
G-93,2528,MSE,Jessica James,Female,4.12
G-93,724,MSE,Brian Henry,Male,3.95
G-93,3890,SSS,Chelsea Good,Female,4.02
G-93,3544,SSS,Joseph Moran,Male,4.12
G-93,5000,SPMS,Kevin Li,Male,4.18
G-93,597,NIE,Patricia Adams,Female,4.1
G-93,5672,NIE,Alexander Johnson,Male,4.13
G-93,4102,SoH,Michael Cooley,Male,3.9
G-93,5168,CoB (NBS),Joe Howe,Male,4.04
G-93,119,MAE,Julie Wallace,Female,4.0
G-93,1179,CCDS,Dr. Joanne Coleman,Female,4.01
G-93,3509,MAE,Rodney Taylor,Male,3.89
G-93,5105,SPMS,Renee Goodman,Female,4.03
G-93,56,NIE,Mitchell Nicholson DDS,Male,4.06
G-93,1813,MAE,Wayne Edwards,Male,3.99
G-93,3472,SBS,Mia Aguilar,Female,4.0
G-93,885,CCDS,Seth Moore,Male,4.01
G-93,2572,NIE,Marc Garner,Male,4.0
G-93,2251,CCEB,Shane Daniel,Male,4.24
G-93,1662,CoE,Monica Garza,Female,3.92
G-93,2314,CoB (NBS),Dawn Rosales,Female,4.0
G-93,5514,CoE,Kevin Steele,Male,4.08
G-93,1743,SSS,Donna Lamb,Female,3.97
G-93,1820,MAE,Daniel Webb,Male,4.02
G-93,4005,SoH,Danny Wright,Male,4.09
G-93,2414,SPMS,Anna Barry,Female,3.89
G-93,4433,CCEB,Steven Williams,Male,4.16
G-93,4928,MSE,Sarah Perez,Female,3.95
G-93,4796,ADM,Jonathan Hall,Male,3.95
G-93,828,SBS,Donald Wilson,Male,3.8
G-93,2049,MAE,Todd Figueroa,Male,3.79
G-93,5731,SoH,Justin Rodriguez,Male,4.21
G-93,3216,SoH,Roger Martinez,Male,3.99
G-93,1451,CCDS,Frank Galvan,Male,4.18
G-94,3771,EEE,Nicholas Hanson,Male,4.0
G-94,331,SSS,Larry Potter,Male,4.04
G-94,1530,ADM,Elizabeth Dixon,Female,4.19
G-94,5636,SoH,Jessica Gomez,Female,4.1
G-94,2776,CoE,Miguel Howard,Male,3.93
G-94,2173,SPMS,Carlos Kramer,Male,4.1
G-94,5582,CoB (NBS),Connor Kelly,Male,4.01
G-94,2225,ADM,Jonathan Mcdaniel,Male,4.07
G-94,3913,ADM,David Ortiz,Male,3.96
G-94,1582,CCDS,Monica Gonzalez,Female,3.96
G-94,1138,SSS,Robert Bryant,Male,3.97
G-94,97,SPMS,Ann Robinson,Female,4.11
G-94,3398,SBS,Marisa Reyes,Female,3.93
G-94,3692,CCDS,James Ellis,Male,4.03
G-94,3562,WKW SCI,Charles Conrad,Male,4.12
G-94,2967,SoH,Amanda Riley,Female,3.98
G-94,4676,CCEB,Kenneth Reese,Male,4.27
G-94,663,ASE,Jordan Hanson,Female,3.92
G-94,2385,MAE,Alexis Booker,Female,3.95
G-94,1814,CCDS,Kimberly Long,Female,3.99
G-94,3033,SSS,William Ponce,Male,4.06
G-94,3962,EEE,Joseph Harvey,Male,3.93
G-94,752,CCDS,Susan Carroll,Female,4.04
G-94,2958,ADM,Christopher Blackwell,Male,4.26
G-94,2176,CoE,Amanda Wheeler,Female,4.16
G-94,3572,EEE,Mario Garcia,Male,4.09
G-94,5363,CoB (NBS),Daniel Santiago,Male,4.13
G-94,3602,ASE,James Robles,Male,3.97
G-94,5462,SBS,Dwayne Grant,Male,3.92
G-94,1786,CCDS,Kayla Hendrix,Female,3.94
G-94,3164,CoB (NBS),Alan Clayton,Male,3.95
G-94,3843,CoB (NBS),Tara Davis,Female,3.99
G-94,1694,SBS,Wanda Joseph,Female,3.97
G-94,3964,WKW SCI,Vanessa Coleman,Female,3.91
G-94,217,SPMS,Steven Vasquez,Male,4.06
G-94,3668,SPMS,Melissa Stewart,Female,4.02
G-94,1613,CoB (NBS),Charles Bell,Male,3.82
G-94,4971,ASE,Raymond Larson,Male,4.0
G-94,3571,CCEB,David Medina,Male,4.08
G-94,1668,WKW SCI,Lisa Parker,Female,4.04
G-94,2310,ASE,Jason King,Male,3.96
G-94,5005,SBS,Ruben Wells,Male,3.78
G-94,4004,SSS,Chelsea Baldwin,Female,4.07
G-94,101,EEE,Steven Carroll,Male,4.06
G-94,2672,CoE,Zachary Perez,Male,4.15
G-94,3996,EEE,Crystal Scott,Female,4.09
G-94,1404,MSE,Lisa Kelley,Female,3.86
G-94,5399,ADM,Jimmy Sanford,Male,3.99
G-94,3757,CCDS,Paul Marsh,Male,3.94
G-94,4168,EEE,Jonathan Fisher,Male,3.84
G-95,4409,ASE,Teresa Petty,Female,3.92
G-95,4814,ADM,Aaron Wolfe,Male,4.0
G-95,483,SPMS,Jennifer Johnson,Female,3.9
G-95,491,ADM,Jennifer Manning,Female,4.0
G-95,5590,SSS,Michael Reed,Male,4.05
G-95,5680,SPMS,Sonia Oliver,Female,4.11
G-95,5410,CoE,Christopher Gregory,Male,3.98
G-95,3075,WKW SCI,Joseph Mcmahon,Male,3.96
G-95,1586,NIE,Bryan Graham,Male,3.9
G-95,5676,CCDS,Kenneth West,Male,4.07
G-95,2262,WKW SCI,Jeffrey Gentry,Male,3.97
G-95,720,CCEB,Wendy Fitzpatrick,Female,4.08
G-95,4065,ADM,Devin Allen MD,Male,3.96
G-95,2860,MAE,Kenneth Williamson,Male,4.05
G-95,1748,CCDS,Linda Nelson,Female,3.91
G-95,5654,NIE,Jacob Gibbs,Male,3.94
G-95,3775,CoB (NBS),Jennifer Hernandez,Female,4.1
G-95,1625,ASE,Amanda Williams,Female,4.09
G-95,2598,EEE,Justin Perez,Male,4.12
G-95,2343,MSE,Tyrone Hamilton,Male,4.01
G-95,3430,WKW SCI,Tracy Romero,Female,4.06
G-95,5964,EEE,Jessica Morales,Female,4.01
G-95,5394,ADM,Luke Berry,Male,3.85
G-95,2673,SSS,Mrs. Lacey Murray,Female,3.94
G-95,1617,SBS,Rebecca Gordon,Female,4.01
G-95,3529,SBS,James Curry,Male,3.79
G-95,5274,CoE,Edgar Garcia,Male,3.96
G-95,126,ADM,Elizabeth Carter,Female,3.9
G-95,5474,WKW SCI,Terry Li,Male,4.09
G-95,1669,WKW SCI,Jonathan Miller,Male,4.21
G-95,1153,MAE,Bethany Holt,Female,3.89
G-95,5176,CoB (NBS),Sabrina Wood,Female,4.04
G-95,2728,MSE,Rebecca Gonzalez,Female,3.82
G-95,2348,WKW SCI,Dana Mcdaniel,Female,4.2
G-95,1961,CoB (NBS),Michelle Torres,Female,3.97
G-95,1111,SSS,Thomas Wyatt,Male,4.14
G-95,2156,WKW SCI,Colin Wagner,Male,3.72
G-95,5893,NIE,Cindy Reid,Female,4.06
G-95,6000,WKW SCI,Virginia Palmer,Female,3.89
G-95,354,CCDS,Christina Hurst,Female,4.14
G-95,1717,MAE,Katrina Sellers,Female,3.99
G-95,4094,CCDS,John Goodman,Male,3.75
G-95,1504,WKW SCI,Stacey Johnson,Female,3.83
G-95,5005,SBS,Tina Ferguson,Female,4.14
G-95,4009,MSE,Melissa Smith,Female,4.04
G-95,2912,WKW SCI,Frank Rodriguez,Male,4.03
G-95,4422,SoH,Steven Rivers,Male,3.79
G-95,4720,MSE,James Travis,Male,4.04
G-95,710,MSE,Michelle Shaw,Female,3.93
G-95,946,CoE,Jennifer Stein,Female,3.97
G-96,1182,SSS,Bridget Underwood,Female,4.0
G-96,2486,ASE,Ryan Shaffer MD,Male,4.07
G-96,5621,SPMS,Michael Lam,Male,3.94
G-96,2588,ADM,Lauren Hawkins,Female,3.94
G-96,5130,EEE,Dylan Lucas,Male,3.87
G-96,1993,CoE,Elaine Wade,Female,4.07
G-96,5588,CCDS,Edwin Stafford,Male,4.06
G-96,876,NIE,Daniel May,Male,4.05
G-96,3684,MSE,Eric Weeks,Male,3.89
G-96,2060,SSS,Linda Keller,Female,3.92
G-96,1215,NIE,Edward Ramsey,Male,4.13
G-96,2393,MAE,Shawn Weber,Male,4.01
G-96,2481,CCEB,Anthony Scott,Male,4.19
G-96,3747,CCEB,John Smith,Male,4.0
G-96,3403,SoH,Justin Johnson,Male,3.96
G-96,2049,WKW SCI,Dan Thompson,Male,3.84
G-96,3256,MAE,Tyler Cohen,Male,4.11
G-96,2202,MSE,Jeffrey Boyd,Male,3.8
G-96,5368,CCDS,Jesse Knight,Male,4.08
G-96,446,NIE,Andrea Bradford,Female,3.87
G-96,2372,CCEB,Brian Howell,Male,4.01
G-96,5444,CoB (NBS),Joseph Miller,Male,3.98
G-96,4853,CCDS,Christopher Hill,Male,3.82
G-96,2171,SoH,Cynthia Thomas,Female,4.22
G-96,3460,SPMS,Olivia Powell,Female,3.91
G-96,1702,SPMS,Theresa Davis,Female,3.96
G-96,3866,ADM,Jacqueline Roberts,Female,4.03
G-96,1906,SBS,Ashley White,Female,4.22
G-96,4310,ASE,Amy Allen,Female,3.93
G-96,3121,CCDS,Brandon Miller,Male,4.08
G-96,1574,NIE,Danielle Lawrence,Female,4.22
G-96,717,SPMS,Mary Combs,Female,4.09
G-96,912,MAE,Dwayne White,Male,4.22
G-96,4576,WKW SCI,Stephanie Perez,Female,4.03
G-96,3267,SoH,Taylor Carter,Female,3.82
G-96,4409,ASE,Donald Potts,Male,3.88
G-96,3492,SSS,Heather Scott,Female,3.94
G-96,1908,EEE,Dennis Reed,Male,4.15
G-96,2349,ADM,Damon Watkins,Male,4.03
G-96,1128,CoE,Laura Prince,Female,4.01
G-96,110,EEE,Brittany Villanueva,Female,3.89
G-96,4558,MAE,Austin Bentley,Male,4.25
G-96,1597,CoB (NBS),Dominic Casey,Male,4.08
G-96,397,NIE,Jason Gilmore,Male,4.06
G-96,3636,SBS,Samuel Smith,Male,4.07
G-96,2565,SPMS,Lydia Chambers,Female,3.92
G-96,4728,NIE,Thomas Levy,Male,4.01
G-96,5223,CCEB,Steven Vincent,Male,3.88
G-96,4584,ADM,Zachary Phillips,Male,4.12
G-96,5795,SoH,Stephanie Frey,Female,3.95
G-97,1567,NIE,Juan Stewart,Male,3.98
G-97,1928,EEE,Sabrina Scott,Female,4.01
G-97,5200,CCDS,Jamie Johnson,Female,3.82
G-97,5675,ADM,Fred Green,Male,3.94
G-97,4715,EEE,Jessica Vaughan,Female,3.88
G-97,3022,ADM,Connie Smith,Female,4.0
G-97,4360,MSE,Raymond Johnson,Male,3.91
G-97,4735,MAE,Sarah Morse,Female,4.12
G-97,4972,MAE,Austin Garcia,Male,4.04
G-97,4445,CoB (NBS),Danielle Douglas,Female,4.29
G-97,797,CCEB,Teresa Obrien MD,Female,3.93
G-97,2634,MSE,Megan Daniels,Female,3.94
G-97,4741,WKW SCI,Jenny Dixon,Female,3.99
G-97,3577,EEE,Spencer White,Male,3.91
G-97,3159,CCEB,Ryan Ware,Male,4.06
G-97,3717,SSS,Donna Martin,Female,4.03
G-97,1388,MAE,Rebecca Dixon,Female,3.94
G-97,2761,NIE,Tyler Mays,Male,3.99
G-97,2027,SSS,Vanessa Aguilar,Female,3.87
G-97,1631,ASE,Ronald Nunez,Male,4.0
G-97,2492,CoE,Andrea Payne,Female,3.82
G-97,679,CoB (NBS),Daniel Moss,Male,4.08
G-97,351,EEE,Heather Robinson,Female,4.16
G-97,172,CCEB,Madison Francis,Female,4.16
G-97,3646,MSE,Michele Ryan,Female,4.07
G-97,2489,ASE,Rebecca Payne,Female,3.92
G-97,3392,ASE,Jessica Freeman DVM,Female,3.98
G-97,3801,CCDS,Kayla Blake,Female,4.01
G-97,212,CoE,Tiffany Thomas,Female,4.03
G-97,4551,ADM,Brittany Medina,Female,4.34
G-97,3030,EEE,Kim Jones,Female,3.82
G-97,1588,ASE,Mitchell Choi,Male,4.24
G-97,772,WKW SCI,Jennifer Rodgers,Female,4.02
G-97,3805,CoE,Barbara Foster,Female,3.92
G-97,5453,MSE,Daniel Cruz,Male,4.21
G-97,3046,SSS,Dr. Melissa Young,Female,3.91
G-97,4835,SPMS,Christopher Howard,Male,3.75
G-97,1536,CoE,Frank Gray,Male,3.88
G-97,1560,ADM,Steven Davis,Male,4.03
G-97,762,WKW SCI,Dylan Hall,Male,4.09
G-97,4555,CCDS,Nicole Davis,Female,4.11
G-97,5675,WKW SCI,Brandon Crane,Male,4.06
G-97,3784,CCEB,Alexandria Sanders,Female,4.0
G-97,1859,SPMS,Tara Stokes,Female,4.11
G-97,173,MSE,Shelly Elliott,Female,4.07
G-97,5731,SBS,Lisa Harrington,Female,3.96
G-97,1281,EEE,Erika Wang,Female,4.03
G-97,1945,SSS,Robin Diaz,Female,3.95
G-97,2428,MAE,Ashley White,Female,3.92
G-97,4912,CoE,Donna Tate,Female,4.26
G-98,966,CCEB,Travis Porter,Male,4.04
G-98,889,ADM,Michael Chavez,Male,4.07
G-98,4727,MSE,Daniel Quinn,Male,3.95
G-98,4201,WKW SCI,Rachel Bush,Female,4.09
G-98,5751,SoH,James Smith MD,Male,4.04
G-98,2500,CoE,Cynthia Trevino,Female,3.89
G-98,5134,EEE,Pamela Banks,Female,3.98
G-98,4671,EEE,Lindsay Thompson,Female,4.03
G-98,5797,MSE,Matthew Neal,Male,4.2
G-98,5442,SPMS,Kimberly Powell,Female,3.96
G-98,4948,SoH,Tracy Potter,Female,4.08
G-98,2815,SBS,Catherine Harvey,Female,4.03
